OrderID,CustomerName,City,Country,FreightType,BookingType,Revenue,TotalLoads,DeliveryStatus,OnTimeDelivery,DriverName,TruckID,OrderDate,DeliveryDate,TransitDays,Month
ORD-10303,Elite Exports,Shanghai,China,Air Freight,Express,7065.53,3,Delivered,True,Peter Okafor,TRK-327,2025-05-31,2025-06-01,1,2025-05
ORD-10762,Prime Exports,São Paulo,Brazil,Air Freight,Standard,8069.48,12,Delivered,True,Ibrahim Ali,TRK-795,2026-01-12,2026-01-13,1,2026-01
ORD-10571,Apex Industries,Cairo,Egypt,Air Freight,Bulk Contract,8624.86,8,Delivered,True,Daniel Cole,TRK-514,2025-05-23,2025-05-28,5,2025-05
ORD-10623,Global Supplies,Abuja,Nigeria,Road Freight,Standard,6061.35,4,Delivered,True,Ibrahim Smith,TRK-421,2025-08-25,2025-08-29,4,2025-08
ORD-10858,Swift Holdings,Nairobi,Kenya,Road Freight,Standard,6597.56,8,Delivered,True,Peter Musa,TRK-262,2025-10-23,2025-10-31,8,2025-10
ORD-10758,Apex Logistics,Abuja,Nigeria,Sea Freight,Bulk Contract,32594.15,10,Delivered,True,Peter Mensah,TRK-947,2025-11-20,2025-12-06,16,2025-11
ORD-10262,Elite Imports,Cairo,Egypt,Sea Freight,Express,16657.19,1,Delivered,False,David Ojo,TRK-204,2025-03-31,2025-04-08,8,2025-03
ORD-10610,Swift Partners,Accra,Ghana,Road Freight,Express,3862.32,9,Delivered,True,John Khan,TRK-252,2025-06-10,2025-06-17,7,2025-06
ORD-10297,Swift Exports,New York,USA,Sea Freight,Standard,29262.78,5,Delayed,False,Joseph Ade,TRK-329,2026-01-28,2026-03-02,33,2026-01
ORD-10414,Apex Industries,Johannesburg,South Africa,Rail Freight,Express,10529.35,6,Delayed,False,Samuel Smith,TRK-140,2026-02-17,2026-03-01,12,2026-02
ORD-10150,Apex Logistics,Shanghai,China,Air Freight,Standard,6927.51,5,Delivered,True,Daniel Musa,TRK-396,2025-10-23,2025-10-26,3,2025-10
ORD-10640,Metro Imports,Shanghai,China,Road Freight,Standard,6240.37,7,Delivered,True,Samuel Musa,TRK-531,2025-02-13,2025-02-19,6,2025-02
ORD-10906,Nova Retail,Mumbai,India,Sea Freight,Express,33285.54,11,Delivered,True,John Ali,TRK-228,2025-06-04,2025-07-08,34,2025-06
ORD-10550,Swift Imports,Toronto,Canada,Rail Freight,Standard,15493.04,1,Delayed,False,James Ojo,TRK-988,2025-03-13,2025-04-06,24,2025-03
ORD-10807,Global Logistics,Abuja,Nigeria,Rail Freight,Bulk Contract,11368.32,20,Delivered,False,Peter Khan,TRK-848,2025-03-10,2025-03-21,11,2025-03
ORD-10488,Swift Exports,Nairobi,Kenya,Road Freight,Standard,5185.85,1,Delivered,False,John Okafor,TRK-763,2025-07-16,2025-07-23,7,2025-07
ORD-10710,Nova Partners,Nairobi,Kenya,Air Freight,Standard,10345.74,12,Delivered,True,Daniel Ojo,TRK-689,2025-07-24,2025-07-29,5,2025-07
ORD-10147,Prime Exports,Port Harcourt,Nigeria,Road Freight,Express,6642.63,5,Delivered,True,James Mensah,TRK-265,2025-04-04,2025-04-06,2,2025-04
ORD-10146,Prime Partners,Toronto,Canada,Sea Freight,Standard,17874.45,11,Delivered,True,Daniel Musa,TRK-452,2025-10-22,2025-11-03,12,2025-10
ORD-10736,Global Industries,Dubai,UAE,Road Freight,Standard,5758.77,8,Delivered,True,John Mensah,TRK-367,2025-07-17,2025-07-25,8,2025-07
ORD-10949,Elite Industries,Accra,Ghana,Rail Freight,Bulk Contract,13963.22,6,Delivered,True,Michael Ali,TRK-950,2025-11-08,2025-11-16,8,2025-11
ORD-10755,Apex Holdings,Shanghai,China,Sea Freight,Standard,9630.77,7,Delivered,True,Peter Brown,TRK-916,2025-06-09,2025-06-20,11,2025-06
ORD-10659,Swift Logistics,Mumbai,India,Air Freight,Express,7476.22,7,Delivered,True,James Khan,TRK-351,2025-09-01,2025-09-05,4,2025-09
ORD-10348,Titan Holdings,Johannesburg,South Africa,Air Freight,Standard,9815.33,2,Delivered,True,Ibrahim Ojo,TRK-745,2025-05-09,2025-05-14,5,2025-05
ORD-10463,Nova Partners,Toronto,Canada,Sea Freight,Express,18087.55,9,Delivered,True,Victor Ojo,TRK-604,2025-09-27,2025-10-22,25,2025-09
ORD-10325,Vision Supplies,Lagos,Nigeria,Sea Freight,Express,34942.69,12,Delivered,True,Daniel Ojo,TRK-423,2026-02-23,2026-03-11,16,2026-02
ORD-10186,Blue Retail,Accra,Ghana,Sea Freight,Bulk Contract,32158.01,11,Delivered,True,Samuel Musa,TRK-326,2025-10-23,2025-11-21,29,2025-10
ORD-10123,Swift Exports,Mumbai,India,Sea Freight,Express,18675.38,5,Delivered,True,Joseph Mensah,TRK-838,2025-12-05,2025-12-22,17,2025-12
ORD-10870,Elite Retail,Nairobi,Kenya,Road Freight,Standard,5811.99,7,Delivered,True,Joseph Ali,TRK-400,2025-02-02,2025-02-11,9,2025-02
ORD-10608,Swift Partners,Hamburg,Germany,Sea Freight,Same Day,17285.57,9,Delivered,True,Peter Ojo,TRK-235,2025-03-09,2025-04-05,27,2025-03
ORD-10143,Metro Industries,Abuja,Nigeria,Sea Freight,Bulk Contract,20937.5,10,Delivered,True,David Musa,TRK-655,2025-02-14,2025-03-21,35,2025-02
ORD-10978,Apex Exports,Lagos,Nigeria,Sea Freight,Express,7050.28,20,Delivered,True,James Okafor,TRK-178,2025-05-20,2025-06-21,32,2025-05
ORD-10197,Metro Logistics,Lagos,Nigeria,Sea Freight,Bulk Contract,30256.08,6,Delivered,True,Joseph Cole,TRK-594,2025-12-29,2026-01-12,14,2025-12
ORD-10609,Titan Industries,Abuja,Nigeria,Sea Freight,Standard,16152.57,16,Delivered,True,Ibrahim Smith,TRK-997,2025-03-01,2025-03-21,20,2025-03
ORD-10279,Swift Holdings,Dubai,UAE,Air Freight,Bulk Contract,9986.13,6,Delivered,False,Samuel Okafor,TRK-660,2025-06-13,2025-06-16,3,2025-06
ORD-10293,Titan Holdings,Cairo,Egypt,Road Freight,Express,5173.15,4,Delayed,False,Samuel Musa,TRK-682,2026-02-25,2026-03-06,9,2026-02
ORD-10400,Metro Partners,Accra,Ghana,Sea Freight,Standard,28567.99,5,Delivered,True,Daniel Musa,TRK-378,2025-03-29,2025-04-08,10,2025-03
ORD-10122,Swift Supplies,Lagos,Nigeria,Sea Freight,Standard,13597.93,6,Delivered,True,James Okafor,TRK-619,2026-01-28,2026-02-22,25,2026-01
ORD-10183,Vision Industries,Lagos,Nigeria,Rail Freight,Standard,12784.32,8,Delivered,True,Samuel Smith,TRK-293,2025-08-06,2025-08-19,13,2025-08
ORD-10202,Nova Logistics,Toronto,Canada,Road Freight,Standard,5189.88,10,Delivered,False,Samuel Brown,TRK-116,2025-02-08,2025-02-20,12,2025-02
ORD-10438,Metro Supplies,Lagos,Nigeria,Sea Freight,Bulk Contract,18376.72,8,Delivered,True,John Smith,TRK-988,2025-12-05,2025-12-23,18,2025-12
ORD-10246,Titan Supplies,New York,USA,Road Freight,Express,6139.26,4,Delivered,True,James Okafor,TRK-623,2025-07-25,2025-07-26,1,2025-07
ORD-10415,Vision Retail,Dubai,UAE,Road Freight,Express,3579.99,4,Delivered,True,Joseph Musa,TRK-264,2025-09-08,2025-09-10,2,2025-09
ORD-10792,Apex Logistics,Mumbai,India,Air Freight,Standard,10072.04,10,Delivered,True,Ibrahim Ojo,TRK-396,2026-01-28,2026-01-30,2,2026-01
ORD-10781,Global Supplies,Cairo,Egypt,Road Freight,Bulk Contract,1636.37,11,Delivered,False,James Musa,TRK-604,2025-02-09,2025-02-14,5,2025-02
ORD-10923,Metro Industries,Toronto,Canada,Rail Freight,Express,16429.98,4,Delivered,True,Joseph Musa,TRK-973,2025-04-08,2025-04-25,17,2025-04
ORD-10637,Prime Supplies,New York,USA,Air Freight,Standard,12032.74,8,In Transit,False,Joseph Cole,TRK-900,2026-02-14,2026-02-18,4,2026-02
ORD-10402,Swift Retail,São Paulo,Brazil,Sea Freight,Standard,18958.53,6,Delayed,False,John Ade,TRK-635,2025-08-15,2025-09-07,23,2025-08
ORD-10800,Prime Industries,Lagos,Nigeria,Road Freight,Bulk Contract,5670.79,13,Delivered,True,James Ojo,TRK-879,2025-04-08,2025-04-13,5,2025-04
ORD-10786,Vision Partners,Accra,Ghana,Sea Freight,Express,24054.91,2,Delivered,True,John Brown,TRK-106,2025-04-22,2025-05-08,16,2025-04
ORD-10735,Apex Retail,Accra,Ghana,Road Freight,Express,8153.94,5,Delivered,False,Peter Musa,TRK-826,2025-01-20,2025-01-21,1,2025-01
ORD-10930,Vision Logistics,Mumbai,India,Road Freight,Standard,5758.24,11,Delayed,False,Ibrahim Ali,TRK-812,2025-12-16,2026-01-04,19,2025-12
ORD-10219,Metro Supplies,Dubai,UAE,Air Freight,Express,4741.54,7,Delivered,True,Samuel Khan,TRK-628,2025-02-04,2025-02-06,2,2025-02
ORD-10641,Metro Logistics,Mumbai,India,Sea Freight,Bulk Contract,26956.76,11,Delivered,False,Daniel Mensah,TRK-888,2025-07-29,2025-08-22,24,2025-07
ORD-10932,Elite Logistics,São Paulo,Brazil,Air Freight,Standard,12260.85,1,Delivered,True,John Khan,TRK-932,2025-04-27,2025-05-01,4,2025-04
ORD-10852,Apex Industries,Johannesburg,South Africa,Sea Freight,Standard,24868.73,7,Delivered,True,Samuel Musa,TRK-709,2026-01-27,2026-02-16,20,2026-01
ORD-10823,Swift Retail,Shanghai,China,Air Freight,Express,8532.14,11,In Transit,False,Daniel Mensah,TRK-955,2025-02-26,2025-02-27,1,2025-02
ORD-10937,Nova Holdings,Nairobi,Kenya,Road Freight,Express,8358.56,13,Delivered,False,James Okafor,TRK-161,2025-02-28,2025-03-01,1,2025-02
ORD-10624,Swift Imports,Hamburg,Germany,Road Freight,Express,6420.81,1,Delivered,False,Samuel Okafor,TRK-864,2026-02-18,2026-02-22,4,2026-02
ORD-10855,Vision Holdings,Nairobi,Kenya,Road Freight,Express,7992.75,7,Delivered,True,Ibrahim Ade,TRK-483,2026-03-15,2026-03-23,8,2026-03
ORD-10950,Nova Holdings,Hamburg,Germany,Air Freight,Express,10742.39,6,Delivered,False,Victor Okafor,TRK-967,2025-11-29,2025-11-30,1,2025-11
ORD-10386,Vision Logistics,Nairobi,Kenya,Sea Freight,Standard,26426.85,11,Delivered,True,Victor Ade,TRK-968,2025-03-21,2025-04-24,34,2025-03
ORD-10992,Titan Imports,Accra,Ghana,Sea Freight,Bulk Contract,28671.88,10,Delivered,True,David Cole,TRK-256,2026-01-09,2026-01-28,19,2026-01
ORD-10509,Vision Supplies,Cairo,Egypt,Sea Freight,Express,19757.57,9,Delayed,False,Joseph Musa,TRK-467,2025-02-05,2025-03-05,28,2025-02
ORD-10267,Elite Logistics,Cairo,Egypt,Air Freight,Standard,7370.41,8,Delayed,False,Ibrahim Brown,TRK-591,2025-09-27,2025-10-06,9,2025-09
ORD-10836,Apex Logistics,Hamburg,Germany,Road Freight,Bulk Contract,5294.84,4,Delivered,True,Ibrahim Khan,TRK-313,2026-02-07,2026-02-11,4,2026-02
ORD-10441,Global Retail,Accra,Ghana,Sea Freight,Same Day,18573.92,12,Delivered,True,Michael Mensah,TRK-449,2026-02-20,2026-03-03,11,2026-02
ORD-10496,Vision Exports,Port Harcourt,Nigeria,Rail Freight,Express,11134.88,5,Delivered,True,Victor Ade,TRK-451,2025-07-09,2025-07-25,16,2025-07
ORD-10112,Prime Holdings,Toronto,Canada,Rail Freight,Standard,10348.24,12,Delayed,False,James Brown,TRK-326,2025-05-05,2025-05-22,17,2025-05
ORD-10691,Prime Logistics,Toronto,Canada,Air Freight,Bulk Contract,14393.27,5,Delivered,True,Samuel Ali,TRK-770,2025-04-11,2025-04-12,1,2025-04
ORD-10232,Titan Holdings,Shanghai,China,Air Freight,Standard,8719.18,7,Delivered,True,Ibrahim Ojo,TRK-177,2025-05-07,2025-05-11,4,2025-05
ORD-10886,Metro Holdings,Port Harcourt,Nigeria,Sea Freight,Standard,17641.45,8,Delivered,True,Michael Mensah,TRK-506,2025-06-30,2025-07-18,18,2025-06
ORD-10607,Nova Logistics,Hamburg,Germany,Sea Freight,Standard,19935.35,12,Delivered,True,John Smith,TRK-616,2025-06-20,2025-07-07,17,2025-06
ORD-10671,Apex Industries,Mumbai,India,Road Freight,Express,6786.49,12,Delivered,True,Ibrahim Mensah,TRK-959,2026-03-03,2026-03-13,10,2026-03
ORD-10373,Titan Holdings,New York,USA,Sea Freight,Bulk Contract,23307.37,4,Delivered,True,Joseph Brown,TRK-726,2025-02-24,2025-03-10,14,2025-02
ORD-10233,Vision Industries,New York,USA,Road Freight,Express,7105.5,11,Delivered,False,Joseph Ade,TRK-989,2026-01-19,2026-01-22,3,2026-01
ORD-10801,Elite Industries,Nairobi,Kenya,Sea Freight,Standard,17478.25,4,Delivered,True,Peter Ojo,TRK-744,2025-08-03,2025-08-30,27,2025-08
ORD-10676,Prime Partners,Cairo,Egypt,Road Freight,Bulk Contract,6974.63,11,Delivered,False,Daniel Brown,TRK-629,2025-06-15,2025-06-23,8,2025-06
ORD-10317,Titan Industries,Nairobi,Kenya,Sea Freight,Same Day,14915.27,1,Delivered,True,Peter Ali,TRK-856,2025-01-26,2025-02-08,13,2025-01
ORD-10648,Blue Imports,Abuja,Nigeria,Air Freight,Express,11297.69,6,Delivered,True,Peter Smith,TRK-391,2025-06-02,2025-06-04,2,2025-06
ORD-10410,Metro Exports,Lagos,Nigeria,Air Freight,Express,7706.78,13,Delivered,True,John Musa,TRK-633,2025-12-07,2025-12-08,1,2025-12
ORD-10915,Blue Industries,Dubai,UAE,Road Freight,Standard,7274.79,8,Delivered,True,Victor Ali,TRK-625,2025-03-23,2025-03-30,7,2025-03
ORD-10709,Titan Imports,São Paulo,Brazil,Road Freight,Standard,8751.24,10,Delivered,True,Victor Ojo,TRK-382,2025-08-10,2025-08-22,12,2025-08
ORD-10358,Blue Logistics,Abuja,Nigeria,Road Freight,Bulk Contract,6205.61,8,Delivered,True,Victor Smith,TRK-656,2026-02-21,2026-03-04,11,2026-02
ORD-10258,Swift Imports,Abuja,Nigeria,Road Freight,Standard,6901.65,4,Delivered,True,James Smith,TRK-971,2025-07-21,2025-07-24,3,2025-07
ORD-10744,Vision Partners,Lagos,Nigeria,Air Freight,Standard,5185.86,13,Delivered,False,Peter Cole,TRK-539,2025-11-05,2025-11-10,5,2025-11
ORD-10627,Swift Imports,Nairobi,Kenya,Air Freight,Standard,12069.17,3,In Transit,False,Ibrahim Musa,TRK-295,2026-03-16,2026-03-17,1,2026-03
ORD-10632,Nova Partners,Accra,Ghana,Road Freight,Standard,6304.85,2,Delivered,True,Samuel Smith,TRK-840,2025-09-17,2025-09-22,5,2025-09
ORD-10282,Nova Partners,Hamburg,Germany,Sea Freight,Standard,30408.5,6,Delivered,True,Michael Okafor,TRK-126,2025-01-02,2025-01-25,23,2025-01
ORD-10376,Prime Exports,Mumbai,India,Sea Freight,Express,15168.89,12,Delivered,True,Daniel Cole,TRK-545,2025-12-28,2026-01-07,10,2025-12
ORD-10384,Elite Exports,Lagos,Nigeria,Road Freight,Standard,4871.46,15,Delivered,True,Daniel Brown,TRK-462,2025-07-24,2025-08-05,12,2025-07
ORD-10224,Vision Exports,Abuja,Nigeria,Air Freight,Express,7715.33,3,Delivered,True,Victor Mensah,TRK-601,2025-08-03,2025-08-07,4,2025-08
ORD-10965,Elite Industries,New York,USA,Air Freight,Standard,5926.13,9,Delivered,True,James Ojo,TRK-745,2026-02-11,2026-02-13,2,2026-02
ORD-10472,Elite Supplies,Shanghai,China,Air Freight,Same Day,13616.59,3,Delivered,True,John Smith,TRK-145,2025-03-09,2025-03-11,2,2025-03
ORD-10347,Prime Exports,Abuja,Nigeria,Sea Freight,Bulk Contract,26151.71,6,Delayed,False,John Ojo,TRK-834,2026-01-15,2026-02-23,39,2026-01
ORD-10505,Apex Holdings,Cairo,Egypt,Road Freight,Express,8371.31,8,Delayed,False,Peter Ade,TRK-364,2025-05-12,2025-05-19,7,2025-05
ORD-10639,Blue Partners,London,UK,Sea Freight,Bulk Contract,23344.34,6,Delivered,True,Ibrahim Ade,TRK-351,2025-07-06,2025-07-26,20,2025-07
ORD-10797,Metro Imports,Accra,Ghana,Rail Freight,Express,3729.74,3,Delivered,True,James Ojo,TRK-386,2025-01-25,2025-01-31,6,2025-01
ORD-10946,Metro Logistics,London,UK,Road Freight,Standard,5214.51,7,Delivered,True,Joseph Khan,TRK-458,2025-05-13,2025-05-19,6,2025-05
ORD-10922,Apex Supplies,Hamburg,Germany,Air Freight,Same Day,9399.64,3,Delivered,False,Peter Mensah,TRK-798,2025-01-18,2025-01-20,2,2025-01
ORD-10619,Nova Exports,Dubai,UAE,Road Freight,Standard,7024.17,14,Delivered,True,Ibrahim Ali,TRK-195,2025-08-05,2025-08-08,3,2025-08
ORD-10872,Metro Imports,Abuja,Nigeria,Sea Freight,Standard,15508.53,8,Delivered,True,Daniel Cole,TRK-914,2025-06-10,2025-06-23,13,2025-06
ORD-10820,Vision Holdings,Hamburg,Germany,Sea Freight,Express,22169.54,13,Delivered,True,Daniel Ali,TRK-716,2025-06-15,2025-06-28,13,2025-06
ORD-10645,Titan Supplies,Hamburg,Germany,Road Freight,Express,6699.44,17,Delayed,False,John Musa,TRK-442,2026-02-05,2026-02-23,18,2026-02
ORD-10863,Global Holdings,Accra,Ghana,Road Freight,Standard,5035.27,11,Delivered,True,David Ojo,TRK-740,2025-07-05,2025-07-10,5,2025-07
ORD-10977,Vision Logistics,London,UK,Road Freight,Bulk Contract,4927.81,13,Delivered,True,Samuel Smith,TRK-408,2025-01-11,2025-01-21,10,2025-01
ORD-10577,Titan Industries,Port Harcourt,Nigeria,Sea Freight,Standard,33494.11,12,Delivered,True,John Ade,TRK-704,2025-07-13,2025-08-11,29,2025-07
ORD-10085,Vision Retail,New York,USA,Sea Freight,Standard,15773.4,4,Delayed,False,Michael Cole,TRK-921,2026-02-03,2026-03-10,35,2026-02
ORD-10242,Blue Retail,Mumbai,India,Air Freight,Express,7109.12,2,Delivered,True,Unknown,TRK-310,2025-08-08,2025-08-10,2,2025-08
ORD-10698,Apex Holdings,Dubai,UAE,Sea Freight,Standard,12570.12,4,Delivered,True,Peter Ojo,TRK-424,2025-09-20,2025-10-19,29,2025-09
ORD-10159,Nova Retail,Hamburg,Germany,Road Freight,Standard,6583.5,7,In Transit,False,Joseph Brown,TRK-619,2025-06-13,2025-06-17,4,2025-06
ORD-10524,Metro Holdings,Port Harcourt,Nigeria,Air Freight,Standard,12691.35,13,Delivered,True,Michael Brown,TRK-335,2025-02-06,2025-02-08,2,2025-02
ORD-10035,Metro Industries,Cairo,Egypt,Air Freight,Bulk Contract,9903.49,14,Delivered,True,David Smith,TRK-619,2026-01-04,2026-01-06,2,2026-01
ORD-10540,Metro Partners,Shanghai,China,Road Freight,Bulk Contract,5372.43,6,Delivered,True,Joseph Musa,TRK-962,2025-06-21,2025-06-29,8,2025-06
ORD-10654,Swift Exports,London,UK,Air Freight,Standard,11714.74,9,In Transit,False,Joseph Ali,TRK-149,2025-06-05,2025-06-08,3,2025-06
ORD-10907,Global Retail,Cairo,Egypt,Road Freight,Standard,5516.64,4,Delayed,False,David Brown,TRK-708,2025-09-23,2025-10-10,17,2025-09
ORD-10874,Titan Holdings,Mumbai,India,Sea Freight,Bulk Contract,23327.07,12,Delivered,True,David Okafor,TRK-563,2025-01-26,2025-03-02,35,2025-01
ORD-10864,Titan Logistics,Abuja,Nigeria,Sea Freight,Standard,24571.01,15,Delayed,False,Samuel Cole,TRK-746,2025-11-21,2025-12-23,32,2025-11
ORD-10962,Elite Exports,São Paulo,Brazil,Sea Freight,Express,36518.58,4,Delivered,True,John Cole,TRK-140,2025-04-29,2025-05-28,29,2025-04
ORD-10733,Prime Industries,London,UK,Road Freight,Standard,9005.83,9,Delivered,True,Samuel Ojo,TRK-300,2025-08-21,2025-08-27,6,2025-08
ORD-10095,Blue Industries,Port Harcourt,Nigeria,Road Freight,Standard,5196.27,11,Delayed,False,Samuel Cole,TRK-102,2025-10-11,2025-10-22,11,2025-10
ORD-10563,Metro Logistics,New York,USA,Air Freight,Standard,9756.59,4,Delivered,True,David Mensah,TRK-966,2025-11-05,2025-11-07,2,2025-11
ORD-10240,Swift Supplies,Johannesburg,South Africa,Sea Freight,Standard,21104.58,4,Delivered,False,Victor Cole,TRK-108,2026-02-21,2026-03-27,34,2026-02
ORD-10742,Swift Supplies,Mumbai,India,Air Freight,Same Day,9561.71,11,Delayed,False,James Okafor,TRK-486,2025-08-14,2025-08-21,7,2025-08
ORD-10574,Elite Logistics,Dubai,UAE,Road Freight,Standard,8870.11,4,Delivered,True,John Ali,TRK-221,2025-09-09,2025-09-19,10,2025-09
ORD-10690,Blue Retail,London,UK,Air Freight,Standard,10694.81,6,Delivered,True,Samuel Khan,TRK-368,2025-10-27,2025-10-30,3,2025-10
ORD-10460,Elite Exports,Abuja,Nigeria,Sea Freight,Standard,29515.42,3,Delivered,True,Daniel Cole,TRK-468,2025-11-09,2025-12-10,31,2025-11
ORD-10553,Titan Holdings,Dubai,UAE,Sea Freight,Express,26289.42,3,Delivered,True,Samuel Ojo,TRK-804,2025-06-03,2025-06-30,27,2025-06
ORD-10895,Swift Industries,Abuja,Nigeria,Sea Freight,Standard,8873.79,8,Delivered,False,Daniel Ade,TRK-350,2025-03-17,2025-04-09,23,2025-03
ORD-10206,Swift Holdings,Cairo,Egypt,Air Freight,Express,5164.71,13,Delayed,False,Peter Brown,TRK-209,2026-01-01,2026-01-06,5,2026-01
ORD-10392,Metro Partners,Lagos,Nigeria,Air Freight,Standard,10399.48,12,In Transit,False,James Smith,TRK-675,2026-03-11,2026-03-16,5,2026-03
ORD-10794,Nova Exports,Dubai,UAE,Road Freight,Bulk Contract,4510.34,8,Delivered,True,Michael Okafor,TRK-235,2025-09-15,2025-09-26,11,2025-09
ORD-10397,Metro Partners,Nairobi,Kenya,Sea Freight,Express,14432.6,12,Delivered,True,Ibrahim Mensah,TRK-288,2025-11-06,2025-12-04,28,2025-11
ORD-10766,Apex Retail,Hamburg,Germany,Sea Freight,Express,24262.17,7,Delivered,True,Joseph Mensah,TRK-201,2025-10-31,2025-11-13,13,2025-10
ORD-10865,Global Exports,Hamburg,Germany,Road Freight,Standard,5597.76,6,Delivered,False,Victor Smith,TRK-224,2025-06-27,2025-07-06,9,2025-06
ORD-10217,Nova Exports,Nairobi,Kenya,Sea Freight,Standard,32516.5,8,Delivered,True,Peter Ade,TRK-594,2025-10-22,2025-11-08,17,2025-10
ORD-10004,Vision Industries,Abuja,Nigeria,Air Freight,Standard,7826.31,10,Delivered,False,Samuel Brown,TRK-463,2025-02-10,2025-02-12,2,2025-02
ORD-10768,Prime Exports,Hamburg,Germany,Sea Freight,Bulk Contract,25595.2,5,Delivered,True,Joseph Mensah,TRK-105,2026-01-21,2026-02-24,34,2026-01
ORD-10642,Apex Logistics,Lagos,Nigeria,Road Freight,Standard,4585.22,2,Delivered,True,Ibrahim Ade,TRK-776,2025-06-23,2025-06-30,7,2025-06
ORD-10914,Nova Partners,Lagos,Nigeria,Sea Freight,Standard,21309.88,8,Delivered,True,John Brown,TRK-242,2025-10-25,2025-11-13,19,2025-10
ORD-10612,Blue Retail,London,UK,Sea Freight,Standard,20702.99,7,Delayed,False,Samuel Mensah,TRK-867,2026-03-20,2026-04-05,16,2026-03
ORD-10738,Elite Holdings,London,UK,Rail Freight,Bulk Contract,11576.68,9,Delivered,True,Joseph Smith,TRK-851,2025-08-07,2025-08-16,9,2025-08
ORD-10546,Nova Imports,Toronto,Canada,Air Freight,Standard,10819.07,8,Delivered,True,Daniel Brown,TRK-194,2025-12-14,2025-12-19,5,2025-12
ORD-10725,Global Imports,Hamburg,Germany,Rail Freight,Standard,13080.92,14,Delivered,True,John Cole,TRK-877,2026-01-15,2026-01-23,8,2026-01
ORD-10683,Nova Supplies,Johannesburg,South Africa,Road Freight,Express,5950.85,4,Delivered,True,Joseph Khan,TRK-686,2025-09-22,2025-09-26,4,2025-09
ORD-10098,Global Logistics,Dubai,UAE,Sea Freight,Bulk Contract,15813.0,8,Delivered,True,Daniel Ali,TRK-536,2026-02-06,2026-03-09,31,2026-02
ORD-10804,Global Partners,London,UK,Road Freight,Standard,6581.54,6,Delivered,True,Victor Musa,TRK-365,2025-04-05,2025-04-07,2,2025-04
ORD-10727,Global Holdings,Nairobi,Kenya,Road Freight,Standard,7017.92,1,Delivered,True,James Ade,TRK-334,2025-08-16,2025-08-23,7,2025-08
ORD-10573,Nova Supplies,Abuja,Nigeria,Sea Freight,Standard,14326.07,2,Delivered,True,David Musa,TRK-885,2025-11-06,2025-12-07,31,2025-11
ORD-10406,Blue Industries,Abuja,Nigeria,Air Freight,Standard,9630.77,8,Delivered,True,John Mensah,TRK-150,2025-11-13,2025-11-17,4,2025-11
ORD-10502,Blue Retail,Lagos,Nigeria,Road Freight,Bulk Contract,7256.8,9,Delivered,True,James Khan,TRK-134,2025-02-20,2025-03-02,10,2025-02
ORD-10047,Apex Logistics,Cairo,Egypt,Sea Freight,Express,19255.24,2,Delivered,False,David Ali,TRK-238,2025-03-26,2025-04-18,23,2025-03
ORD-10779,Global Industries,Accra,Ghana,Air Freight,Standard,12731.72,6,Delivered,True,Michael Cole,TRK-528,2025-03-06,2025-03-08,2,2025-03
ORD-10839,Titan Holdings,São Paulo,Brazil,Sea Freight,Bulk Contract,28988.18,6,In Transit,False,Ibrahim Cole,TRK-796,2025-10-19,2025-11-13,25,2025-10
ORD-10200,Global Supplies,Cairo,Egypt,Sea Freight,Standard,10839.01,5,Delivered,False,Ibrahim Ali,TRK-486,2025-06-03,2025-07-04,31,2025-06
ORD-10134,Swift Supplies,London,UK,Sea Freight,Express,18919.69,8,Delayed,False,Daniel Ade,TRK-400,2025-12-17,2026-01-12,26,2025-12
ORD-10027,Titan Logistics,New York,USA,Road Freight,Standard,7855.8,11,Delivered,True,John Brown,TRK-889,2026-03-10,2026-03-12,2,2026-03
ORD-10947,Apex Supplies,Abuja,Nigeria,Air Freight,Standard,8779.09,6,Delivered,True,Ibrahim Smith,TRK-246,2025-05-02,2025-05-04,2,2025-05
ORD-10230,Elite Exports,Hamburg,Germany,Air Freight,Standard,13911.81,8,Delivered,True,Peter Smith,TRK-396,2025-01-31,2025-02-05,5,2025-01
ORD-10489,Vision Holdings,Lagos,Nigeria,Air Freight,Bulk Contract,5040.24,11,Delivered,True,Joseph Mensah,TRK-565,2025-03-11,2025-03-12,1,2025-03
ORD-10772,Titan Exports,Nairobi,Kenya,Air Freight,Bulk Contract,7494.47,9,Delivered,True,Joseph Ali,TRK-176,2025-03-10,2025-03-15,5,2025-03
ORD-10378,Nova Imports,Shanghai,China,Air Freight,Standard,10233.29,8,Delivered,True,Joseph Mensah,TRK-790,2026-03-12,2026-03-17,5,2026-03
ORD-10288,Nova Holdings,Cairo,Egypt,Road Freight,Express,6424.11,11,Delayed,False,David Ali,TRK-253,2025-09-24,2025-10-10,16,2025-09
ORD-10418,Global Imports,Cairo,Egypt,Road Freight,Standard,8790.9,4,Delivered,False,David Ojo,TRK-296,2025-02-04,2025-02-06,2,2025-02
ORD-10674,Nova Exports,New York,USA,Sea Freight,Bulk Contract,12431.85,7,Delivered,True,David Cole,TRK-231,2025-09-10,2025-09-25,15,2025-09
ORD-10391,Blue Exports,Hamburg,Germany,Air Freight,Express,9630.77,10,Delivered,True,Samuel Ojo,TRK-925,2025-02-21,2025-02-23,2,2025-02
ORD-10592,Blue Holdings,Abuja,Nigeria,Road Freight,Standard,4218.67,11,Delayed,False,Michael Mensah,TRK-209,2026-01-13,2026-01-29,16,2026-01
